,OrderId,Date,MinTime,MaxTime,Symbol,Segment,AvgExecPx,ExecQty,TradeType,Sign
0,1200000000269563,18/04/2022,2022-04-18 09:15:00,2022-04-18 09:15:00,KPITTECH,NSE_CASH,548.55,1,Buy,1
1,1200000000342441,18/04/2022,2022-04-18 09:15:00,2022-04-18 09:15:00,KPITTECH,NSE_CASH,545.85,1,Sell,-1
2,1200000000989220,18/04/2022,2022-04-18 09:22:00,2022-04-18 09:22:00,KPITTECH,NSE_CASH,542.4025,800,Sell,-1
3,1200000001481723,18/04/2022,2022-04-18 09:23:00,2022-04-18 09:23:00,KPITTECH,NSE_CASH,545.7,400,Sell,-1
4,1200000001808409,18/04/2022,2022-04-18 09:28:00,2022-04-18 09:28:00,KPITTECH,NSE_CASH,549.8859166666666,1200,Buy,1
5,1200000002156519,18/04/2022,2022-04-18 09:28:00,2022-04-18 09:28:00,KPITTECH,NSE_CASH,552.9095625000001,800,Buy,1
6,1200000002410701,18/04/2022,2022-04-18 09:30:00,2022-04-18 09:30:00,KPITTECH,NSE_CASH,548.3793125,800,Sell,-1
7,1200000002538283,18/04/2022,2022-04-18 09:31:00,2022-04-18 09:31:00,KPITTECH,NSE_CASH,546.4641875000001,800,Sell,-1
8,1200000002818628,18/04/2022,2022-04-18 09:34:00,2022-04-18 09:34:00,KPITTECH,NSE_CASH,550.34825,800,Buy,1
9,1000000000297613,19/04/2022,2022-04-19 09:16:00,2022-04-19 09:16:00,BDL,NSE_CASH,893.7999999999998,700,Buy,1
10,1000000001443724,19/04/2022,2022-04-19 09:28:00,2022-04-19 09:28:00,BDL,NSE_CASH,887.7171666666666,300,Sell,-1
11,1000000001947498,19/04/2022,2022-04-19 09:32:00,2022-04-19 09:32:00,BDL,NSE_CASH,881.75,300,Buy,1
12,1000000000537245,19/04/2022,2022-04-19 09:35:00,2022-04-19 09:35:00,BDL,NSE_CASH,878.2252857142856,350,Sell,-1
13,1000000002462409,19/04/2022,2022-04-19 09:35:00,2022-04-19 09:35:00,BDL,NSE_CASH,877.0354285714286,350,Sell,-1
14,1000000002486846,19/04/2022,2022-04-19 09:35:00,2022-04-19 09:35:00,BDL,NSE_CASH,876.0229166666667,600,Sell,-1
15,1000000002630541,19/04/2022,2022-04-19 09:37:00,2022-04-19 09:37:00,BDL,NSE_CASH,863.3,100,Buy,1
16,1000000002565543,19/04/2022,2022-04-19 09:39:00,2022-04-19 09:39:00,BDL,NSE_CASH,871.6333999999999,250,Buy,1
17,1000000002732551,19/04/2022,2022-04-19 09:39:00,2022-04-19 09:39:00,BDL,NSE_CASH,870.0,250,Buy,1
18,1000000002844204,19/04/2022,2022-04-19 09:40:00,2022-04-19 09:40:00,BDL,NSE_CASH,868.5605833333332,600,Sell,-1
19,1000000002950643,19/04/2022,2022-04-19 10:03:00,2022-04-19 10:03:00,BDL,NSE_CASH,874.7,600,Buy,1
20,1000000004437928,19/04/2022,2022-04-19 10:05:00,2022-04-19 10:07:00,BDL,NSE_CASH,872.5706666666666,300,Buy,1
21,1000000004555443,19/04/2022,2022-04-19 10:09:00,2022-04-19 10:09:00,BDL,NSE_CASH,870.05,300,Sell,-1
22,1000000004705195,19/04/2022,2022-04-19 10:09:00,2022-04-19 10:09:00,BDL,NSE_CASH,866.6785833333333,600,Sell,-1
23,1000000004930903,19/04/2022,2022-04-19 10:17:00,2022-04-19 10:17:00,BDL,NSE_CASH,856.5648333333334,300,Buy,1
24,1000000005179381,19/04/2022,2022-04-19 10:18:00,2022-04-19 10:18:00,BDL,NSE_CASH,859.15,200,Sell,-1
25,1000000005231523,19/04/2022,2022-04-19 10:19:00,2022-04-19 10:19:00,BDL,NSE_CASH,862.0,100,Sell,-1
26,1000000005481166,19/04/2022,2022-04-19 10:24:00,2022-04-19 10:24:00,BDL,NSE_CASH,864.0,90,Sell,-1
27,1000000006787881,19/04/2022,2022-04-19 11:44:00,2022-04-19 11:44:00,BDL,NSE_CASH,855.2,200,Buy,1
28,1000000005952738,19/04/2022,2022-04-19 11:49:00,2022-04-19 11:49:00,BDL,NSE_CASH,850.1,290,Buy,1
29,1000000008892639,19/04/2022,2022-04-19 11:52:00,2022-04-19 11:52:00,BDL,NSE_CASH,849.3687500000001,200,Buy,1
30,1000000000695092,20/04/2022,2022-04-20 09:21:00,2022-04-20 09:21:00,BDL,NSE_CASH,849.1,500,Buy,1
31,1000000001174394,20/04/2022,2022-04-20 09:24:00,2022-04-20 09:24:00,BDL,NSE_CASH,843.6218,500,Sell,-1
32,1000000001201243,20/04/2022,2022-04-20 09:26:00,2022-04-20 09:26:00,BDL,NSE_CASH,845.07275,600,Sell,-1
33,1000000002843089,20/04/2022,2022-04-20 09:37:00,2022-04-20 09:37:00,BDL,NSE_CASH,844.0,150,Sell,-1
34,1000000005263242,20/04/2022,2022-04-20 10:10:00,2022-04-20 10:10:00,BDL,NSE_CASH,864.0,750,Buy,1
35,1000000005359624,20/04/2022,2022-04-20 10:11:00,2022-04-20 10:11:00,BDL,NSE_CASH,866.55,60,Buy,1
36,1000000005295659,20/04/2022,2022-04-20 10:11:00,2022-04-20 10:11:00,BDL,NSE_CASH,865.85,600,Buy,1
37,1000000005416471,20/04/2022,2022-04-20 10:12:00,2022-04-20 10:12:00,BDL,NSE_CASH,860.63775,600,Sell,-1
38,1000000005400441,20/04/2022,2022-04-20 10:12:00,2022-04-20 10:12:00,BDL,NSE_CASH,861.1702272727273,660,Sell,-1
39,1000000005467297,20/04/2022,2022-04-20 10:14:00,2022-04-20 10:14:00,BDL,NSE_CASH,851.0,300,Buy,1
40,1000000005637549,20/04/2022,2022-04-20 10:15:00,2022-04-20 10:15:00,BDL,NSE_CASH,850.1523333333333,600,Sell,-1
41,1000000005555795,20/04/2022,2022-04-20 10:15:00,2022-04-20 10:15:00,BDL,NSE_CASH,854.0163333333334,300,Buy,1
42,1000000005611776,20/04/2022,2022-04-20 10:15:00,2022-04-20 10:15:00,BDL,NSE_CASH,855.0,600,Buy,1
43,1000000005696424,20/04/2022,2022-04-20 10:16:00,2022-04-20 10:16:00,BDL,NSE_CASH,851.0,604,Buy,1
44,1000000005738591,20/04/2022,2022-04-20 10:17:00,2022-04-20 10:17:00,BDL,NSE_CASH,848.6685,600,Sell,-1
45,1000000005769929,20/04/2022,2022-04-20 10:17:00,2022-04-20 10:17:00,BDL,NSE_CASH,849.0,600,Sell,-1
46,1000000005858335,20/04/2022,2022-04-20 10:19:00,2022-04-20 10:19:00,BDL,NSE_CASH,849.8033333333333,60,Sell,-1
47,1000000006142650,20/04/2022,2022-04-20 10:24:00,2022-04-20 10:24:00,BDL,NSE_CASH,847.835,10,Sell,-1
48,1000000005952026,20/04/2022,2022-04-20 10:32:00,2022-04-20 10:34:00,BDL,NSE_CASH,837.35,150,Buy,1
49,1000000006830295,20/04/2022,2022-04-20 10:38:00,2022-04-20 10:38:00,BDL,NSE_CASH,836.8439999999999,100,Buy,1
50,1000000007091006,20/04/2022,2022-04-20 10:42:00,2022-04-20 10:42:00,BDL,NSE_CASH,834.75,170,Sell,-1
51,1000000007223624,20/04/2022,2022-04-20 10:59:00,2022-04-20 10:59:00,BDL,NSE_CASH,829.9225,100,Buy,1
52,1000000008081753,20/04/2022,2022-04-20 11:01:00,2022-04-20 11:01:00,BDL,NSE_CASH,820.2,100,Buy,1
53,1000000008289274,20/04/2022,2022-04-20 11:05:00,2022-04-20 11:05:00,BDL,NSE_CASH,823.0,300,Sell,-1
54,1000000011332643,20/04/2022,2022-04-20 12:04:00,2022-04-20 12:04:00,BDL,NSE_CASH,825.0,300,Buy,1
55,1000000011822786,20/04/2022,2022-04-20 12:15:00,2022-04-20 12:15:00,BDL,NSE_CASH,820.5802500000001,200,Sell,-1
56,1000000011949487,20/04/2022,2022-04-20 12:15:00,2022-04-20 12:15:00,BDL,NSE_CASH,821.0,100,Sell,-1
57,1000000015495741,20/04/2022,2022-04-20 14:17:00,2022-04-20 14:17:00,BDL,NSE_CASH,810.85,150,Buy,1
58,1000000012110979,20/04/2022,2022-04-20 14:20:00,2022-04-20 14:20:00,BDL,NSE_CASH,805.9,186,Buy,1
59,1000000016511660,20/04/2022,2022-04-20 14:21:00,2022-04-20 14:21:00,BDL,NSE_CASH,799.75,180,Buy,1
60,1000000017871352,20/04/2022,2022-04-20 14:27:00,2022-04-20 14:27:00,BDL,NSE_CASH,797.9,70,Buy,1
61,1000000018312199,20/04/2022,2022-04-20 14:35:00,2022-04-20 14:35:00,BDL,NSE_CASH,790.5020000000001,50,Buy,1
62,1000000018730571,20/04/2022,2022-04-20 14:38:00,2022-04-20 14:38:00,BDL,NSE_CASH,789.4639999999999,50,Buy,1
63,1000000000708967,21/04/2022,2022-04-21 09:18:00,2022-04-21 09:18:00,ANGELONE,NSE_CASH,1735.65,250,Sell,-1
64,1000000000805549,21/04/2022,2022-04-21 09:21:00,2022-04-21 09:21:00,ANGELONE,NSE_CASH,1717.0,150,Buy,1
65,1000000001156576,21/04/2022,2022-04-21 09:22:00,2022-04-21 09:22:00,ANGELONE,NSE_CASH,1737.45,50,Buy,1
66,1000000001129023,21/04/2022,2022-04-21 09:22:00,2022-04-21 09:22:00,ANGELONE,NSE_CASH,1736.675,50,Buy,1
67,1000000001407245,21/04/2022,2022-04-21 09:25:00,2022-04-21 09:25:00,ANGELONE,NSE_CASH,1740.0,50,Buy,1
68,1000000001368481,21/04/2022,2022-04-21 09:26:00,2022-04-21 09:26:00,ANGELONE,NSE_CASH,1749.762,150,Buy,1
69,1000000001812048,21/04/2022,2022-04-21 09:28:00,2022-04-21 09:28:00,ANGELONE,NSE_CASH,1773.451,100,Sell,-1
70,1000000001671144,21/04/2022,2022-04-21 09:28:00,2022-04-21 09:28:00,ANGELONE,NSE_CASH,1777.15,100,Sell,-1
71,1000000002017944,21/04/2022,2022-04-21 09:33:00,2022-04-21 09:33:00,ANGELONE,NSE_CASH,1783.6925,100,Buy,1
72,1000000002359689,21/04/2022,2022-04-21 09:35:00,2022-04-21 09:35:00,ANGELONE,NSE_CASH,1763.0,100,Sell,-1
73,1000000002629989,21/04/2022,2022-04-21 09:37:00,2022-04-21 09:37:00,ANGELONE,NSE_CASH,1771.227,100,Buy,1
74,1000000002701742,21/04/2022,2022-04-21 09:38:00,2022-04-21 09:38:00,ANGELONE,NSE_CASH,1765.1335000000001,100,Sell,-1
75,1000000002912507,21/04/2022,2022-04-21 09:42:00,2022-04-21 09:42:00,ANGELONE,NSE_CASH,1726.4505000000001,100,Sell,-1
76,1000000003205363,21/04/2022,2022-04-21 09:47:00,2022-04-21 09:47:00,ANGELONE,NSE_CASH,1737.0,100,Sell,-1
77,1000000003342062,21/04/2022,2022-04-21 09:55:00,2022-04-21 09:55:00,ANGELONE,NSE_CASH,1731.85,50,Buy,1
78,1000000003743117,21/04/2022,2022-04-21 10:00:00,2022-04-21 10:00:00,ANGELONE,NSE_CASH,1707.95,40,Buy,1
79,1000000004290679,21/04/2022,2022-04-21 10:02:00,2022-04-21 10:02:00,ANGELONE,NSE_CASH,1715.2,200,Sell,-1
80,1000000004340707,21/04/2022,2022-04-21 10:03:00,2022-04-21 10:03:00,ANGELONE,NSE_CASH,1720.16,100,Sell,-1
81,1000000005968039,21/04/2022,2022-04-21 10:44:00,2022-04-21 10:44:00,ANGELONE,NSE_CASH,1712.9,110,Buy,1
82,1000000005961099,21/04/2022,2022-04-21 10:58:00,2022-04-21 10:58:00,ANGELONE,NSE_CASH,1712.0,50,Buy,1
83,1000000005900697,21/04/2022,2022-04-21 11:29:00,2022-04-21 11:29:00,ANGELONE,NSE_CASH,1736.55,100,Buy,1
84,1000000008347002,21/04/2022,2022-04-21 11:33:00,2022-04-21 11:33:00,ANGELONE,NSE_CASH,1726.965,50,Buy,1
85,1000000006372752,21/04/2022,2022-04-21 11:33:00,2022-04-21 11:33:00,ANGELONE,NSE_CASH,1727.1,1,Buy,1
86,1000000008473609,21/04/2022,2022-04-21 11:35:00,2022-04-21 11:35:00,ANGELONE,NSE_CASH,1728.05,100,Buy,1
87,1000000008521252,21/04/2022,2022-04-21 11:35:00,2022-04-21 11:35:00,ANGELONE,NSE_CASH,1728.0,1,Sell,-1
88,1300000000795197,22/04/2022,2022-04-22 09:21:00,2022-04-22 09:21:00,VRLLOG,NSE_CASH,611.1917500000001,200,Sell,-1
89,1300000001365611,22/04/2022,2022-04-22 09:22:00,2022-04-22 09:22:00,VRLLOG,NSE_CASH,624.99675,200,Buy,1
90,1300000001248754,22/04/2022,2022-04-22 09:22:00,2022-04-22 09:22:00,VRLLOG,NSE_CASH,617.2112500000001,200,Buy,1
91,1300000001426812,22/04/2022,2022-04-22 09:23:00,2022-04-22 09:23:00,VRLLOG,NSE_CASH,624.8299999999999,300,Buy,1
92,1300000001477554,22/04/2022,2022-04-22 09:24:00,2022-04-22 09:24:00,VRLLOG,NSE_CASH,618.6,200,Buy,1
93,1300000001823291,22/04/2022,2022-04-22 09:26:00,2022-04-22 09:26:00,VRLLOG,NSE_CASH,612.503,200,Sell,-1
94,1300000001669121,22/04/2022,2022-04-22 09:26:00,2022-04-22 09:26:00,VRLLOG,NSE_CASH,612.0495999999999,500,Sell,-1
95,1300000001946398,22/04/2022,2022-04-22 09:27:00,2022-04-22 09:27:00,VRLLOG,NSE_CASH,611.3506666666667,300,Sell,-1
96,1300000001996334,22/04/2022,2022-04-22 09:28:00,2022-04-22 09:28:00,VRLLOG,NSE_CASH,613.7091666666666,300,Buy,1
97,1300000002021606,22/04/2022,2022-04-22 09:28:00,2022-04-22 09:28:00,VRLLOG,NSE_CASH,615.2751,1000,Buy,1
98,1300000002069282,22/04/2022,2022-04-22 09:28:00,2022-04-22 09:28:00,VRLLOG,NSE_CASH,610.7876,1000,Sell,-1
99,1300000002088476,22/04/2022,2022-04-22 09:28:00,2022-04-22 09:28:00,VRLLOG,NSE_CASH,607.96855,1000,Sell,-1
100,1300000002374000,22/04/2022,2022-04-22 09:31:00,2022-04-22 09:31:00,VRLLOG,NSE_CASH,607.45,50,Sell,-1
101,1300000007915567,22/04/2022,2022-04-22 11:20:00,2022-04-22 11:20:00,VRLLOG,NSE_CASH,603.6,200,Buy,1
102,1300000008335816,22/04/2022,2022-04-22 11:41:00,2022-04-22 11:41:00,VRLLOG,NSE_CASH,597.8,200,Buy,1
103,1300000009148031,22/04/2022,2022-04-22 11:46:00,2022-04-22 11:48:00,VRLLOG,NSE_CASH,599.1333333333333,210,Sell,-1
104,1300000009945869,22/04/2022,2022-04-22 12:15:00,2022-04-22 12:15:00,VRLLOG,NSE_CASH,593.0,260,Buy,1
105,1300000010100502,22/04/2022,2022-04-22 13:05:00,2022-04-22 13:08:00,VRLLOG,NSE_CASH,586.15,100,Buy,1
106,1300000002436577,22/04/2022,2022-04-22 13:32:00,2022-04-22 13:32:00,VRLLOG,NSE_CASH,590.563,150,Buy,1
107,1300000010135949,22/04/2022,2022-04-22 13:37:00,2022-04-22 13:37:00,VRLLOG,NSE_CASH,590.1,150,Buy,1
108,1300000013314518,22/04/2022,2022-04-22 13:40:00,2022-04-22 13:40:00,VRLLOG,NSE_CASH,589.95,200,Buy,1
109,1100000001722879,25/04/2022,2022-04-25 09:23:00,2022-04-25 09:23:00,GAEL,NSE_CASH,368.31950000000006,200,Sell,-1
110,1100000002575080,25/04/2022,2022-04-25 09:31:00,2022-04-25 09:31:00,GAEL,NSE_CASH,367.45,100,Sell,-1
111,1100000002802626,25/04/2022,2022-04-25 09:32:00,2022-04-25 09:32:00,GAEL,NSE_CASH,367.9,1,Buy,1
112,1100000002695300,25/04/2022,2022-04-25 10:32:00,2022-04-25 10:32:00,GAEL,NSE_CASH,364.15,100,Buy,1
113,1100000003970056,25/04/2022,2022-04-25 10:32:00,2022-04-25 10:32:00,GAEL,NSE_CASH,364.15,50,Buy,1
114,1100000002018613,25/04/2022,2022-04-25 10:33:00,2022-04-25 10:33:00,GAEL,NSE_CASH,365.05,149,Buy,1
115,1000000000534029,26/04/2022,2022-04-26 09:17:00,2022-04-26 09:17:00,BDL,NSE_CASH,801.6479999999999,50,Buy,1
116,1000000000856138,26/04/2022,2022-04-26 09:19:00,2022-04-26 09:19:00,BDL,NSE_CASH,791.12,50,Sell,-1
117,1000000001239673,26/04/2022,2022-04-26 09:22:00,2022-04-26 09:22:00,BDL,NSE_CASH,794.55,50,Sell,-1
118,1000000001510329,26/04/2022,2022-04-26 09:25:00,2022-04-26 09:25:00,BDL,NSE_CASH,792.55,200,Sell,-1
119,1000000001710269,26/04/2022,2022-04-26 09:29:00,2022-04-26 09:29:00,BDL,NSE_CASH,789.35,200,Sell,-1
120,1000000003921161,26/04/2022,2022-04-26 10:42:00,2022-04-26 10:42:00,BDL,NSE_CASH,779.8,200,Buy,1
121,1000000002470307,26/04/2022,2022-04-26 11:21:00,2022-04-26 11:21:00,BDL,NSE_CASH,782.9362000000001,250,Buy,1
122,1000000000604245,27/04/2022,2022-04-27 09:20:00,2022-04-27 09:20:00,AUBANK,NSE_CASH,1365.6,200,Sell,-1
123,1000000001514425,27/04/2022,2022-04-27 09:25:00,2022-04-27 09:25:00,AUBANK,NSE_CASH,1355.45,50,Buy,1
124,1000000001193397,27/04/2022,2022-04-27 09:27:00,2022-04-27 09:27:00,AUBANK,NSE_CASH,1354.25,100,Sell,-1
125,1000000004127034,27/04/2022,2022-04-27 09:47:00,2022-04-27 09:47:00,AUBANK,NSE_CASH,1362.0,200,Sell,-1
126,1000000004267379,27/04/2022,2022-04-27 09:55:00,2022-04-27 09:55:00,AUBANK,NSE_CASH,1354.5,150,Buy,1
127,1000000004718633,27/04/2022,2022-04-27 09:57:00,2022-04-27 09:57:00,AUBANK,NSE_CASH,1348.8,200,Buy,1
128,1000000005303339,27/04/2022,2022-04-27 10:00:00,2022-04-27 10:00:00,AUBANK,NSE_CASH,1343.65,25,Buy,1
129,1000000003674509,27/04/2022,2022-04-27 10:02:00,2022-04-27 10:02:00,AUBANK,NSE_CASH,1345.0,25,Buy,1
130,1000000005429871,27/04/2022,2022-04-27 10:04:00,2022-04-27 10:04:00,AUBANK,NSE_CASH,1348.8930000000003,50,Buy,1
131,1200000000572402,28/04/2022,2022-04-28 09:17:00,2022-04-28 09:17:00,KPITTECH,NSE_CASH,589.9670000000001,50,Buy,1
132,1200000000628420,28/04/2022,2022-04-28 09:17:00,2022-04-28 09:17:00,KPITTECH,NSE_CASH,592.363,100,Buy,1
133,1200000000718075,28/04/2022,2022-04-28 09:18:00,2022-04-28 09:18:00,KPITTECH,NSE_CASH,591.0,250,Sell,-1
134,1200000000702371,28/04/2022,2022-04-28 09:18:00,2022-04-28 09:18:00,KPITTECH,NSE_CASH,591.0,100,Buy,1
135,1200000000857144,28/04/2022,2022-04-28 09:19:00,2022-04-28 09:19:00,KPITTECH,NSE_CASH,585.002,50,Sell,-1
136,1200000001221428,28/04/2022,2022-04-28 09:22:00,2022-04-28 09:22:00,KPITTECH,NSE_CASH,577.4,50,Buy,1
137,1200000001376225,28/04/2022,2022-04-28 09:23:00,2022-04-28 09:23:00,KPITTECH,NSE_CASH,581.05,150,Sell,-1
138,1200000001423372,28/04/2022,2022-04-28 09:24:00,2022-04-28 09:24:00,KPITTECH,NSE_CASH,579.294,100,Sell,-1
139,1200000001451361,28/04/2022,2022-04-28 09:26:00,2022-04-28 09:26:00,KPITTECH,NSE_CASH,571.9110000000001,100,Buy,1
140,1200000001907842,28/04/2022,2022-04-28 09:28:00,2022-04-28 09:28:00,KPITTECH,NSE_CASH,575.35,100,Sell,-1
141,1200000001872952,28/04/2022,2022-04-28 09:28:00,2022-04-28 09:28:00,KPITTECH,NSE_CASH,574.377,100,Sell,-1
142,1200000001497131,28/04/2022,2022-04-28 09:30:00,2022-04-28 09:30:00,KPITTECH,NSE_CASH,579.936,150,Buy,1
143,1200000002234085,28/04/2022,2022-04-28 09:32:00,2022-04-28 09:32:00,KPITTECH,NSE_CASH,575.557,100,Sell,-1
144,1200000002305863,28/04/2022,2022-04-28 09:33:00,2022-04-28 09:33:00,KPITTECH,NSE_CASH,573.194,100,Sell,-1
145,1200000003198166,28/04/2022,2022-04-28 09:44:00,2022-04-28 09:44:00,KPITTECH,NSE_CASH,576.4955,100,Sell,-1
146,1200000002273846,28/04/2022,2022-04-28 10:04:00,2022-04-28 10:04:00,KPITTECH,NSE_CASH,569.9993333333333,300,Buy,1
147,1200000004765829,28/04/2022,2022-04-28 10:06:00,2022-04-28 10:06:00,KPITTECH,NSE_CASH,567.2592500000001,400,Sell,-1
148,1200000006051565,28/04/2022,2022-04-28 10:28:00,2022-04-28 10:28:00,KPITTECH,NSE_CASH,570.3014999999999,300,Sell,-1
149,1200000006069691,28/04/2022,2022-04-28 10:43:00,2022-04-28 10:43:00,KPITTECH,NSE_CASH,567.05,300,Buy,1
150,1200000005020290,28/04/2022,2022-04-28 10:44:00,2022-04-28 10:44:00,KPITTECH,NSE_CASH,564.5,200,Buy,1
151,1200000004505643,28/04/2022,2022-04-28 10:47:00,2022-04-28 10:48:00,KPITTECH,NSE_CASH,560.7,200,Buy,1
152,1200000002442335,28/04/2022,2022-04-28 10:56:00,2022-04-28 10:56:00,KPITTECH,NSE_CASH,563.3505,200,Buy,1
153,1000000001239597,29/04/2022,2022-04-29 09:21:00,2022-04-29 09:21:00,BSE,NSE_CASH,896.5035,100,Buy,1
154,1000000001268079,29/04/2022,2022-04-29 09:22:00,2022-04-29 09:22:00,BSE,NSE_CASH,895.3,100,Buy,1
155,1000000001382754,29/04/2022,2022-04-29 09:23:00,2022-04-29 09:23:00,BSE,NSE_CASH,903.953,50,Buy,1
156,1000000001419859,29/04/2022,2022-04-29 09:23:00,2022-04-29 09:23:00,BSE,NSE_CASH,910.4,50,Sell,-1
157,1000000001520869,29/04/2022,2022-04-29 09:25:00,2022-04-29 09:25:00,BSE,NSE_CASH,909.0255000000001,100,Sell,-1
158,1000000001691189,29/04/2022,2022-04-29 09:29:00,2022-04-29 09:29:00,BSE,NSE_CASH,902.7535,100,Sell,-1
159,1000000002588906,29/04/2022,2022-04-29 09:34:00,2022-04-29 09:34:00,BSE,NSE_CASH,907.148,50,Sell,-1
160,1000000002757235,29/04/2022,2022-04-29 09:38:00,2022-04-29 09:38:00,BSE,NSE_CASH,912.842,50,Buy,1
161,1000000003720195,29/04/2022,2022-04-29 09:49:00,2022-04-29 09:49:00,BSE,NSE_CASH,917.6419999999999,100,Buy,1
162,1000000003437602,29/04/2022,2022-04-29 09:50:00,2022-04-29 09:50:00,BSE,NSE_CASH,922.5,50,Buy,1
163,1000000003751967,29/04/2022,2022-04-29 09:50:00,2022-04-29 09:50:00,BSE,NSE_CASH,921.8,100,Buy,1
164,1000000004029697,29/04/2022,2022-04-29 09:53:00,2022-04-29 09:53:00,BSE,NSE_CASH,919.5235,100,Buy,1
165,1000000004927942,29/04/2022,2022-04-29 10:06:00,2022-04-29 10:06:00,BSE,NSE_CASH,915.15,100,Buy,1
166,1000000004448029,29/04/2022,2022-04-29 10:21:00,2022-04-29 10:21:00,BSE,NSE_CASH,910.0,450,Sell,-1
167,1000000005777175,29/04/2022,2022-04-29 10:22:00,2022-04-29 10:22:00,BSE,NSE_CASH,908.3925,400,Sell,-1
168,1000000005812781,29/04/2022,2022-04-29 10:23:00,2022-04-29 10:23:00,BSE,NSE_CASH,909.8,200,Sell,-1
169,1000000005943917,29/04/2022,2022-04-29 10:27:00,2022-04-29 10:27:00,BSE,NSE_CASH,912.5,100,Buy,1
170,1000000006082190,29/04/2022,2022-04-29 10:28:00,2022-04-29 10:28:00,BSE,NSE_CASH,907.1239999999999,100,Sell,-1
171,1000000006246379,29/04/2022,2022-04-29 11:14:00,2022-04-29 11:14:00,BSE,NSE_CASH,914.2720833333333,600,Buy,1
172,1100000000380376,04/05/2022,2022-04-05 09:17:00,2022-04-05 09:17:00,GOKEX,NSE_CASH,449.35,50,Sell,-1
173,1100000001043162,04/05/2022,2022-04-05 09:20:00,2022-04-05 09:20:00,GOKEX,NSE_CASH,446.0975,100,Sell,-1
174,1100000001192603,04/05/2022,2022-04-05 09:21:00,2022-04-05 09:21:00,GOKEX,NSE_CASH,444.1000000000001,100,Sell,-1
175,1100000000904964,04/05/2022,2022-04-05 09:24:00,2022-04-05 09:24:00,GOKEX,NSE_CASH,445.65,150,Sell,-1
176,1100000001889204,04/05/2022,2022-04-05 09:28:00,2022-04-05 09:28:00,GOKEX,NSE_CASH,451.74199999999996,100,Sell,-1
177,1100000002165143,04/05/2022,2022-04-05 09:30:00,2022-04-05 09:30:00,GOKEX,NSE_CASH,458.76340000000005,250,Buy,1
178,1100000002127028,04/05/2022,2022-04-05 09:30:00,2022-04-05 09:30:00,GOKEX,NSE_CASH,455.0,250,Buy,1
179,1100000002296164,04/05/2022,2022-04-05 09:31:00,2022-04-05 09:31:00,GOKEX,NSE_CASH,463.76337499999994,400,Buy,1
180,1100000002218136,04/05/2022,2022-04-05 09:31:00,2022-04-05 09:31:00,GOKEX,NSE_CASH,462.6963333333333,300,Buy,1
181,1100000002326132,04/05/2022,2022-04-05 09:33:00,2022-04-05 09:33:00,GOKEX,NSE_CASH,457.1,300,Buy,1
182,1100000002513446,04/05/2022,2022-04-05 09:36:00,2022-04-05 09:36:00,GOKEX,NSE_CASH,463.09999999999997,578,Sell,-1
183,1100000002805416,04/05/2022,2022-04-05 09:37:00,2022-04-05 09:37:00,GOKEX,NSE_CASH,458.8854265402844,422,Sell,-1
184,1100000002899645,04/05/2022,2022-04-05 09:38:00,2022-04-05 09:38:00,GOKEX,NSE_CASH,461.62575,1000,Buy,1
185,1100000002919210,04/05/2022,2022-04-05 09:39:00,2022-04-05 09:39:00,GOKEX,NSE_CASH,465.55,1,Sell,-1
186,1100000003852876,04/05/2022,2022-04-05 09:52:00,2022-04-05 09:52:00,GOKEX,NSE_CASH,448.4566566566567,999,Sell,-1
187,1100000003874823,04/05/2022,2022-04-05 09:52:00,2022-04-05 09:52:00,GOKEX,NSE_CASH,449.0,1000,Sell,-1
188,1100000003898194,04/05/2022,2022-04-05 09:55:00,2022-04-05 09:55:00,GOKEX,NSE_CASH,456.36159999999995,500,Buy,1
189,1100000004028570,04/05/2022,2022-04-05 09:55:00,2022-04-05 09:55:00,GOKEX,NSE_CASH,454.0224999999999,500,Buy,1
190,1100000004103868,04/05/2022,2022-04-05 09:56:00,2022-04-05 09:56:00,GOKEX,NSE_CASH,452.0707777777777,900,Sell,-1
191,1100000004820786,04/05/2022,2022-04-05 10:09:00,2022-04-05 10:09:00,GOKEX,NSE_CASH,457.939375,400,Buy,1
192,1100000004840937,04/05/2022,2022-04-05 10:09:00,2022-04-05 10:09:00,GOKEX,NSE_CASH,457.923888888889,900,Sell,-1
193,1100000004321936,04/05/2022,2022-04-05 10:09:00,2022-04-05 10:09:00,GOKEX,NSE_CASH,457.36789999999996,500,Buy,1
194,1100000004868867,04/05/2022,2022-04-05 10:10:00,2022-04-05 10:10:00,GOKEX,NSE_CASH,462.0,900,Buy,1
195,1100000004908708,04/05/2022,2022-04-05 10:10:00,2022-04-05 10:10:00,GOKEX,NSE_CASH,461.89235294117645,850,Buy,1
196,1100000004951097,04/05/2022,2022-04-05 10:11:00,2022-04-05 10:11:00,GOKEX,NSE_CASH,459.22917647058813,850,Sell,-1
197,1100000005017974,04/05/2022,2022-04-05 10:12:00,2022-04-05 10:13:00,GOKEX,NSE_CASH,459.0,500,Buy,1
198,1100000005112230,04/05/2022,2022-04-05 10:15:00,2022-04-05 10:15:00,GOKEX,NSE_CASH,456.6,300,Buy,1
199,1100000005202311,04/05/2022,2022-04-05 10:16:00,2022-04-05 10:16:00,GOKEX,NSE_CASH,448.66025,800,Sell,-1
