"Date","Time","Segment","Symbol","Trade Type","Quantity","Trade Price (₹)","Trade Value  (₹)","Order id"
"01/12/2021","09:26 AM","NSE_CASH","KPITTECH","Sell","39","521.65","20344.35","1200000000652611"
"01/12/2021","09:26 AM","NSE_CASH","KPITTECH","Sell","36","521.6","18777.600000000002","1200000000652611"
"01/12/2021","09:26 AM","NSE_CASH","KPITTECH","Sell","2","521.35","1042.7","1200000000652611"
"01/12/2021","09:28 AM","NSE_CASH","KPITTECH","Sell","100","527","52700","1200000001874959"
"01/12/2021","09:26 AM","NSE_CASH","KPITTECH","Sell","6","521.35","3128.1000000000004","1200000000652611"
"01/12/2021","09:26 AM","NSE_CASH","KPITTECH","Sell","3","521.35","1564.0500000000002","1200000000652611"
"01/12/2021","09:26 AM","NSE_CASH","KPITTECH","Sell","2","521.35","1042.7","1200000000652611"
"01/12/2021","09:26 AM","NSE_CASH","KPITTECH","Sell","2","521.35","1042.7","1200000000652611"
"01/12/2021","09:16 AM","NSE_CASH","KPITTECH","Buy","22","515","11330","1200000000341180"
"01/12/2021","09:16 AM","NSE_CASH","KPITTECH","Buy","118","515","60770","1200000000341180"
"01/12/2021","09:26 AM","NSE_CASH","KPITTECH","Buy","25","524.45","13111.250000000002","1200000001782937"
"01/12/2021","09:26 AM","NSE_CASH","KPITTECH","Buy","25","524.5","13112.5","1200000001782937"
"01/12/2021","09:26 AM","NSE_CASH","KPITTECH","Buy","13","524.65","6820.45","1200000001782937"
"01/12/2021","09:26 AM","NSE_CASH","KPITTECH","Buy","36","524.7","18889.2","1200000001782937"
"01/12/2021","09:26 AM","NSE_CASH","KPITTECH","Buy","1","524.7","524.7","1200000001782937"
"01/12/2021","09:26 AM","NSE_CASH","KPITTECH","Sell","50","521.55","26077.499999999996","1200000000652611"
"02/12/2021","09:30 AM","NSE_CASH","BSE","Buy","100","1676","167600","1000000001565248"
"02/12/2021","09:23 AM","NSE_CASH","BSE","Sell","5","1661.6","8308","1000000000724281"
"02/12/2021","09:43 AM","NSE_CASH","BSE","Buy","20","1672.9","33458","1000000002763449"
"02/12/2021","09:23 AM","NSE_CASH","BSE","Sell","1","1664","1664","1000000000555842"
"02/12/2021","09:43 AM","NSE_CASH","BSE","Buy","11","1674","18414","1000000002734181"
"02/12/2021","09:43 AM","NSE_CASH","BSE","Buy","25","1674.2","41855","1000000002734181"
"02/12/2021","09:23 AM","NSE_CASH","BSE","Sell","1","1662","1662","1000000000724281"
"02/12/2021","09:23 AM","NSE_CASH","BSE","Sell","23","1661.8","38221.4","1000000000724281"
"02/12/2021","09:31 AM","NSE_CASH","BSE","Sell","100","1667","166700","1000000001847969"
"02/12/2021","09:18 AM","NSE_CASH","BSE","Buy","50","1673","83650","1000000000651965"
"02/12/2021","09:43 AM","NSE_CASH","BSE","Buy","14","1672.95","23421.3","1000000002763449"
"02/12/2021","09:43 AM","NSE_CASH","BSE","Buy","48","1673","80304","1000000002763449"
"02/12/2021","09:43 AM","NSE_CASH","BSE","Buy","15","1674.45","25116.75","1000000002734181"
"02/12/2021","09:43 AM","NSE_CASH","BSE","Buy","40","1674.45","66978","1000000002734181"
"02/12/2021","09:43 AM","NSE_CASH","BSE","Buy","9","1674.5","15070.5","1000000002734181"
"02/12/2021","09:23 AM","NSE_CASH","BSE","Sell","5","1662","8310","1000000000724281"
"02/12/2021","09:43 AM","NSE_CASH","BSE","Buy","8","1672.75","13382","1000000002763449"
"02/12/2021","10:01 AM","NSE_CASH","BSE","Sell","95","1725","163875","1000000002794455"
"02/12/2021","09:16 AM","NSE_CASH","BSE","Buy","34","1683.05","57223.7","1000000000319318"
"02/12/2021","09:24 AM","NSE_CASH","BSE","Sell","100","1664","166400","1000000001154761"
"02/12/2021","10:01 AM","NSE_CASH","BSE","Sell","5","1725","8625","1000000002794455"
"02/12/2021","09:23 AM","NSE_CASH","BSE","Sell","9","1661.35","14952.15","1000000000724281"
"02/12/2021","09:23 AM","NSE_CASH","BSE","Sell","1","1661.55","1661.55","1000000000724281"
"02/12/2021","09:23 AM","NSE_CASH","BSE","Sell","2","1661.35","3322.7","1000000000724281"
"02/12/2021","09:23 AM","NSE_CASH","BSE","Sell","59","1664","98176","1000000000555842"
"02/12/2021","09:43 AM","NSE_CASH","BSE","Buy","10","1672.8","16728","1000000002763449"
"02/12/2021","09:16 AM","NSE_CASH","BSE","Buy","26","1683.05","43759.299999999996","1000000000319318"
"02/12/2021","09:23 AM","NSE_CASH","BSE","Sell","3","1662","4986","1000000000724281"
"02/12/2021","09:23 AM","NSE_CASH","BSE","Sell","1","1662","1662","1000000000724281"
"03/12/2021","09:24 AM","NSE_CASH","BSE","Buy","10","1875","18750","1000000001323005"
"03/12/2021","11:54 AM","NSE_CASH","BSE","Sell","1","1876.85","1876.85","1000000008986823"
"03/12/2021","11:54 AM","NSE_CASH","BSE","Sell","5","1875.95","9379.75","1000000008986823"
"03/12/2021","09:22 AM","NSE_CASH","BSE","Buy","50","1892.95","94647.5","1000000000936942"
"03/12/2021","11:54 AM","NSE_CASH","BSE","Sell","18","1876.25","33772.5","1000000008986823"
"03/12/2021","11:54 AM","NSE_CASH","BSE","Sell","6","1876.05","11256.3","1000000008986823"
"03/12/2021","11:26 AM","NSE_CASH","BSE","Buy","16","1898.5","30376","1000000007975827"
"03/12/2021","11:26 AM","NSE_CASH","BSE","Buy","8","1898.7","15189.6","1000000007975827"
"03/12/2021","11:26 AM","NSE_CASH","BSE","Buy","5","1898.75","9493.75","1000000007975827"
"03/12/2021","11:26 AM","NSE_CASH","BSE","Buy","5","1898.8","9494","1000000007975827"
"03/12/2021","09:16 AM","NSE_CASH","BSE","Buy","50","1926.15","96307.5","1000000000165570"
"03/12/2021","01:38 PM","NSE_CASH","BSE","Sell","1","1867.2","1867.2","1000000012590596"
"03/12/2021","11:54 AM","NSE_CASH","BSE","Sell","4","1877.25","7509","1000000008967681"
"03/12/2021","11:54 AM","NSE_CASH","BSE","Sell","1","1877.2","1877.2","1000000008967681"
"03/12/2021","11:54 AM","NSE_CASH","BSE","Sell","8","1877.2","15017.6","1000000008967681"
"03/12/2021","01:38 PM","NSE_CASH","BSE","Sell","52","1867.4","97104.8","1000000012590596"
"03/12/2021","01:38 PM","NSE_CASH","BSE","Sell","40","1867.35","74694","1000000012590596"
"03/12/2021","11:54 AM","NSE_CASH","BSE","Sell","2","1876.4","3752.8","1000000008967681"
"03/12/2021","01:38 PM","NSE_CASH","BSE","Sell","2","1868","3736","1000000012590596"
"03/12/2021","01:38 PM","NSE_CASH","BSE","Sell","5","1868","9340","1000000012590596"
"03/12/2021","11:54 AM","NSE_CASH","BSE","Sell","3","1877.3","5631.9","1000000008967681"
"03/12/2021","10:08 AM","NSE_CASH","BSE","Sell","5","1876.3","9381.5","1000000004624953"
"03/12/2021","11:54 AM","NSE_CASH","BSE","Sell","8","1877.15","15017.2","1000000008967681"
"03/12/2021","11:54 AM","NSE_CASH","BSE","Sell","3","1876.35","5629.049999999999","1000000008967681"
"03/12/2021","12:26 PM","NSE_CASH","BSE","Buy","95","1855.5","176272.5","1000000009726306"
"03/12/2021","11:54 AM","NSE_CASH","BSE","Sell","1","1876","1876","1000000008986823"
"03/12/2021","11:54 AM","NSE_CASH","BSE","Sell","2","1876","3752","1000000008986823"
"03/12/2021","09:37 AM","NSE_CASH","BSE","Sell","2","1882.55","3765.1","1000000002518639"
"03/12/2021","09:37 AM","NSE_CASH","BSE","Sell","1","1882.55","1882.55","1000000002518639"
"03/12/2021","01:33 PM","NSE_CASH","BSE","Buy","100","1881","188100","1000000012559140"
"03/12/2021","11:25 AM","NSE_CASH","BSE","Buy","75","1896.15","142211.25","1000000007956220"
"03/12/2021","11:25 AM","NSE_CASH","BSE","Buy","30","1896.45","56893.5","1000000007956220"
"03/12/2021","11:54 AM","NSE_CASH","BSE","Sell","50","1876.8","93840","1000000008986823"
"03/12/2021","09:37 AM","NSE_CASH","BSE","Sell","21","1882.25","39527.25","1000000002518639"
"03/12/2021","09:37 AM","NSE_CASH","BSE","Sell","17","1882.5","32002.5","1000000002518639"
"03/12/2021","09:38 AM","NSE_CASH","BSE","Sell","100","1885","188500","1000000002543167"
"03/12/2021","11:54 AM","NSE_CASH","BSE","Sell","8","1877.1","15016.8","1000000008967681"
"03/12/2021","11:26 AM","NSE_CASH","BSE","Buy","44","1899","83556","1000000007975827"
"03/12/2021","11:54 AM","NSE_CASH","BSE","Sell","1","1877.45","1877.45","1000000008967681"
"03/12/2021","11:54 AM","NSE_CASH","BSE","Sell","30","1877.45","56323.5","1000000008967681"
"03/12/2021","11:54 AM","NSE_CASH","BSE","Sell","30","1877.4","56322","1000000008967681"
"03/12/2021","11:54 AM","NSE_CASH","BSE","Sell","1","1877.15","1877.15","1000000008967681"
"03/12/2021","11:54 AM","NSE_CASH","BSE","Sell","1","1877.1","1877.1","1000000008967681"
"03/12/2021","11:26 AM","NSE_CASH","BSE","Buy","22","1898.85","41774.7","1000000007975827"
"03/12/2021","11:54 AM","NSE_CASH","BSE","Sell","2","1877.2","3754.4","1000000008986823"
"03/12/2021","11:54 AM","NSE_CASH","BSE","Sell","10","1877.2","18772","1000000008986823"
"03/12/2021","09:37 AM","NSE_CASH","BSE","Sell","40","1882.25","75290","1000000002518639"
"03/12/2021","09:37 AM","NSE_CASH","BSE","Sell","19","1882.2","35761.8","1000000002518639"
"03/12/2021","09:37 AM","NSE_CASH","BSE","Sell","10","1882.15","18821.5","1000000002518639"
"06/12/2021","09:23 AM","NSE_CASH","ELGIEQUIP","Buy","195","296.6","57837.00000000001","1100000000698262"
"06/12/2021","09:23 AM","NSE_CASH","ELGIEQUIP","Buy","8","296.6","2372.8","1100000000698262"
"06/12/2021","09:23 AM","NSE_CASH","ELGIEQUIP","Buy","97","296.6","28770.2","1100000000698262"
"06/12/2021","09:17 AM","NSE_CASH","ELGIEQUIP","Sell","32","301.9","9660.8","1100000000466307"
"06/12/2021","09:17 AM","NSE_CASH","ELGIEQUIP","Sell","31","301.9","9358.9","1100000000466307"
"06/12/2021","09:17 AM","NSE_CASH","ELGIEQUIP","Sell","215","301.9","64908.49999999999","1100000000466307"
"06/12/2021","09:17 AM","NSE_CASH","ELGIEQUIP","Sell","22","301.9","6641.799999999999","1100000000466307"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","1","380.15","380.15","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","4","380.15","1520.6","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","5","380.05","1900.25","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","8","380","3040","1200000001419399"
"07/12/2021","09:45 AM","NSE_CASH","LAOPALA","Buy","209","388.5","81196.5","1200000003317240"
"07/12/2021","10:44 AM","NSE_CASH","LAOPALA","Sell","50","388.8","19440","1200000006843901"
"07/12/2021","10:44 AM","NSE_CASH","LAOPALA","Sell","12","388.8","4665.6","1200000006843901"
"07/12/2021","10:44 AM","NSE_CASH","LAOPALA","Sell","15","388.75","5831.25","1200000006843901"
"07/12/2021","10:44 AM","NSE_CASH","LAOPALA","Sell","15","388.75","5831.25","1200000006843901"
"07/12/2021","10:44 AM","NSE_CASH","LAOPALA","Sell","34","388.65","13214.099999999999","1200000006843901"
"07/12/2021","10:44 AM","NSE_CASH","LAOPALA","Sell","16","388.6","6217.6","1200000006843901"
"07/12/2021","10:44 AM","NSE_CASH","LAOPALA","Sell","18","388.6","6994.8","1200000006843901"
"07/12/2021","10:44 AM","NSE_CASH","LAOPALA","Sell","66","388.6","25647.600000000002","1200000006843901"
"07/12/2021","10:40 AM","NSE_CASH","LAOPALA","Buy","25","389.5","9737.5","1200000006645087"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","2","388.5","777","1200000003595653"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","2","388.5","777","1200000003595653"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","2","388.5","777","1200000003595653"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","2","388.5","777","1200000003595653"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","2","379.85","759.7","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","2","379.85","759.7","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","4","379.85","1519.4","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","2","379.85","759.7","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","4","379.85","1519.4","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","2","379.85","759.7","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","2","379.85","759.7","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","4","379.85","1519.4","1200000001419399"
"07/12/2021","09:41 AM","NSE_CASH","LAOPALA","Sell","10","384.9","3849","1200000003155783"
"07/12/2021","09:19 AM","NSE_CASH","LAOPALA","Buy","4","378.55","1514.2","1200000000583698"
"07/12/2021","09:19 AM","NSE_CASH","LAOPALA","Buy","27","378.55","10220.85","1200000000583698"
"07/12/2021","09:19 AM","NSE_CASH","LAOPALA","Buy","2","378.55","757.1","1200000000583698"
"07/12/2021","09:19 AM","NSE_CASH","LAOPALA","Buy","27","378.6","10222.2","1200000000583698"
"07/12/2021","10:44 AM","NSE_CASH","LAOPALA","Sell","14","389","5446","1200000006843901"
"07/12/2021","10:44 AM","NSE_CASH","LAOPALA","Sell","18","389","7002","1200000006843901"
"07/12/2021","10:44 AM","NSE_CASH","LAOPALA","Sell","38","388.9","14778.199999999999","1200000006843901"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","2","388.5","777","1200000003595653"
"07/12/2021","09:41 AM","NSE_CASH","LAOPALA","Sell","2","385.25","770.5","1200000003155783"
"07/12/2021","09:41 AM","NSE_CASH","LAOPALA","Sell","2","385.25","770.5","1200000003155783"
"07/12/2021","09:41 AM","NSE_CASH","LAOPALA","Sell","26","385.25","10016.5","1200000003155783"
"07/12/2021","09:41 AM","NSE_CASH","LAOPALA","Sell","14","385.25","5393.5","1200000003155783"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","9","379.95","3419.5499999999997","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","11","379.9","4178.9","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","4","379.85","1519.4","1200000001419399"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","2","388.5","777","1200000003595653"
"07/12/2021","09:23 AM","NSE_CASH","LAOPALA","Buy","139","378","52542","1200000001316011"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","2","379.85","759.7","1200000001419399"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","23","388.5","8935.5","1200000003595653"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","2","388.5","777","1200000003595653"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","2","388.5","777","1200000003595653"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","23","388.5","8935.5","1200000003595653"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","2","388.5","777","1200000003595653"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","2","388.5","777","1200000003595653"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","2","388.5","777","1200000003595653"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","2","388.5","777","1200000003595653"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","2","388.5","777","1200000003595653"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","4","379.85","1519.4","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","2","379.85","759.7","1200000001419399"
"07/12/2021","09:45 AM","NSE_CASH","LAOPALA","Buy","14","388.2","5434.8","1200000003317240"
"07/12/2021","09:41 AM","NSE_CASH","LAOPALA","Sell","1","385.2","385.2","1200000003155783"
"07/12/2021","09:41 AM","NSE_CASH","LAOPALA","Sell","180","385.2","69336","1200000003155783"
"07/12/2021","09:41 AM","NSE_CASH","LAOPALA","Sell","15","384.95","5774.25","1200000003155783"
"07/12/2021","10:44 AM","NSE_CASH","LAOPALA","Sell","25","388.55","9713.75","1200000006843901"
"07/12/2021","10:44 AM","NSE_CASH","LAOPALA","Sell","28","388.55","10879.4","1200000006843901"
"07/12/2021","10:40 AM","NSE_CASH","LAOPALA","Buy","7","389.5","2726.5","1200000006645087"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","24","388.7","9328.8","1200000003595653"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","2","388.5","777","1200000003595653"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","23","388.5","8935.5","1200000003595653"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","30","388.5","11655","1200000003595653"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","2","388.5","777","1200000003595653"
"07/12/2021","10:41 AM","NSE_CASH","LAOPALA","Buy","368","389.5","143336","1200000006645087"
"07/12/2021","09:45 AM","NSE_CASH","LAOPALA","Buy","15","388.15","5822.25","1200000003317240"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","2","379.85","759.7","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","2","379.85","759.7","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","4","379.85","1519.4","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","2","379.85","759.7","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","4","379.85","1519.4","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","2","379.85","759.7","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","2","379.85","759.7","1200000001419399"
"07/12/2021","09:45 AM","NSE_CASH","LAOPALA","Buy","18","388.05","6984.900000000001","1200000003317240"
"07/12/2021","09:45 AM","NSE_CASH","LAOPALA","Buy","16","388.05","6208.8","1200000003317240"
"07/12/2021","09:45 AM","NSE_CASH","LAOPALA","Buy","6","388.05","2328.3","1200000003317240"
"07/12/2021","09:45 AM","NSE_CASH","LAOPALA","Buy","55","388.1","21345.5","1200000003317240"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","4","379.85","1519.4","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","4","379.85","1519.4","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","2","379.85","759.7","1200000001419399"
"07/12/2021","09:19 AM","NSE_CASH","LAOPALA","Buy","82","378.7","31053.399999999998","1200000000583698"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","2","379.85","759.7","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","4","379.85","1519.4","1200000001419399"
"07/12/2021","09:45 AM","NSE_CASH","LAOPALA","Buy","11","388.2","4270.2","1200000003317240"
"07/12/2021","09:45 AM","NSE_CASH","LAOPALA","Buy","41","388.5","15928.5","1200000003317240"
"07/12/2021","09:41 AM","NSE_CASH","LAOPALA","Buy","250","382.2","95550","1200000003079275"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","2","379.85","759.7","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","4","379.85","1519.4","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","2","379.85","759.7","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","2","379.85","759.7","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","4","379.85","1519.4","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","1","379.85","379.85","1200000001419399"
"07/12/2021","10:44 AM","NSE_CASH","LAOPALA","Sell","19","388.9","7389.099999999999","1200000006843901"
"07/12/2021","10:44 AM","NSE_CASH","LAOPALA","Sell","32","388.85","12443.2","1200000006843901"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","2","388.5","777","1200000003595653"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","23","388.5","8935.5","1200000003595653"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","2","388.5","777","1200000003595653"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","2","388.5","777","1200000003595653"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","23","388.5","8935.5","1200000003595653"
"07/12/2021","09:23 AM","NSE_CASH","LAOPALA","Buy","61","378","23058","1200000001316011"
"07/12/2021","09:17 AM","NSE_CASH","LAOPALA","Sell","25","379.5","9487.5","1200000000517904"
"07/12/2021","09:17 AM","NSE_CASH","LAOPALA","Sell","50","379.5","18975","1200000000517904"
"07/12/2021","09:17 AM","NSE_CASH","LAOPALA","Sell","73","379.5","27703.5","1200000000517904"
"07/12/2021","09:16 AM","NSE_CASH","LAOPALA","Sell","11","379.5","4174.5","1200000000517904"
"07/12/2021","09:16 AM","NSE_CASH","LAOPALA","Sell","41","379.5","15559.5","1200000000517904"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","1","379.85","379.85","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","1","379.85","379.85","1200000001419399"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","4","379.85","1519.4","1200000001419399"
"07/12/2021","09:19 AM","NSE_CASH","LAOPALA","Buy","27","378.65","10223.55","1200000000583698"
"07/12/2021","09:19 AM","NSE_CASH","LAOPALA","Buy","31","378.65","11738.15","1200000000583698"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","16","388.95","6223.2","1200000003595653"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","100","388.9","38890","1200000003595653"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","26","388.7","10106.199999999999","1200000003595653"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","69","379.8","26206.2","1200000001419399"
"07/12/2021","10:37 AM","NSE_CASH","LAOPALA","Sell","38","388.65","14768.699999999999","1200000003595653"
"07/12/2021","09:39 AM","NSE_CASH","LAOPALA","Sell","4","379.85","1519.4","1200000001419399"
"08/12/2021","10:50 AM","NSE_CASH","BSE","Sell","41","2050.1","84054.09999999999","1000000005933392"
"08/12/2021","09:19 AM","NSE_CASH","BSE","Buy","10","1968.45","19684.5","1000000000160919"
"08/12/2021","10:44 AM","NSE_CASH","BSE","Sell","45","2005","90225","1000000005586574"
"08/12/2021","10:26 AM","NSE_CASH","BSE","Buy","5","1982.55","9912.75","1000000004788612"
"08/12/2021","10:26 AM","NSE_CASH","BSE","Buy","6","1982.55","11895.3","1000000004788612"
"08/12/2021","10:49 AM","NSE_CASH","BSE","Buy","26","2042.8","53112.799999999996","1000000005867369"
"08/12/2021","09:45 AM","NSE_CASH","BSE","Sell","56","1968.3","110224.8","1000000001006486"
"08/12/2021","09:46 AM","NSE_CASH","BSE","Sell","22","1971.6","43375.2","1000000002676501"
"08/12/2021","10:50 AM","NSE_CASH","BSE","Sell","1","2050.15","2050.15","1000000005933392"
"08/12/2021","10:50 AM","NSE_CASH","BSE","Sell","3","2050.15","6150.450000000001","1000000005933392"
"08/12/2021","10:49 AM","NSE_CASH","BSE","Buy","3","2042.6","6127.799999999999","1000000005867369"
"08/12/2021","10:49 AM","NSE_CASH","BSE","Buy","18","2042.6","36766.799999999996","1000000005867369"
"08/12/2021","10:49 AM","NSE_CASH","BSE","Buy","1","2042.65","2042.65","1000000005867369"
"08/12/2021","10:49 AM","NSE_CASH","BSE","Buy","14","2042.65","28597.100000000002","1000000005867369"
"08/12/2021","10:49 AM","NSE_CASH","BSE","Buy","26","2042.7","53110.200000000004","1000000005867369"
"08/12/2021","09:57 AM","NSE_CASH","BSE","Sell","1","1970.95","1970.95","1000000003274051"
"08/12/2021","10:30 AM","NSE_CASH","BSE","Sell","45","1994","89730","1000000004840465"
"08/12/2021","09:19 AM","NSE_CASH","BSE","Buy","12","1968.45","23621.4","1000000000160919"
"08/12/2021","10:26 AM","NSE_CASH","BSE","Buy","1","1982.55","1982.55","1000000004788612"
"08/12/2021","10:26 AM","NSE_CASH","BSE","Buy","40","1982.55","79302","1000000004788612"
"08/12/2021","10:45 AM","NSE_CASH","BSE","Buy","90","2017.8","181602","1000000005714093"
"08/12/2021","09:56 AM","NSE_CASH","BSE","Sell","17","1969.2","33476.4","1000000003206555"
"08/12/2021","09:56 AM","NSE_CASH","BSE","Sell","33","1969.2","64983.6","1000000003206555"
"08/12/2021","09:20 AM","NSE_CASH","BSE","Buy","15","1990","29850","1000000000160919"
"08/12/2021","09:20 AM","NSE_CASH","BSE","Buy","41","1990","81590","1000000000160919"
"08/12/2021","10:42 AM","NSE_CASH","BSE","Sell","45","2010","90450","1000000005566674"
"08/12/2021","09:46 AM","NSE_CASH","BSE","Sell","1","1971.65","1971.65","1000000002676501"
"08/12/2021","09:46 AM","NSE_CASH","BSE","Sell","1","1971.65","1971.65","1000000002676501"
"08/12/2021","10:26 AM","NSE_CASH","BSE","Buy","10","1982.55","19825.5","1000000004788612"
"08/12/2021","10:26 AM","NSE_CASH","BSE","Buy","4","1982.55","7930.2","1000000004788612"
"08/12/2021","10:26 AM","NSE_CASH","BSE","Buy","22","1982.55","43616.1","1000000004788612"
"08/12/2021","10:25 AM","NSE_CASH","BSE","Buy","90","1981.5","178335","1000000003332661"
"08/12/2021","09:47 AM","NSE_CASH","BSE","Sell","1","1973.65","1973.65","1000000002706034"
"08/12/2021","09:46 AM","NSE_CASH","BSE","Sell","3","1971.5","5914.5","1000000002676501"
"08/12/2021","09:46 AM","NSE_CASH","BSE","Sell","4","1971.45","7885.8","1000000002676501"
"08/12/2021","09:46 AM","NSE_CASH","BSE","Sell","3","1971.65","5914.950000000001","1000000002676501"
"08/12/2021","10:46 AM","NSE_CASH","BSE","Sell","90","2031.5","182835","1000000005730571"
"08/12/2021","09:57 AM","NSE_CASH","BSE","Sell","10","1970.9","19709","1000000003274051"
"08/12/2021","09:57 AM","NSE_CASH","BSE","Sell","29","1970.9","57156.100000000006","1000000003274051"
"08/12/2021","09:55 AM","NSE_CASH","BSE","Buy","40","1967.6","78704","1000000002765769"
"08/12/2021","09:55 AM","NSE_CASH","BSE","Buy","6","1967.6","11805.599999999999","1000000002765769"
"08/12/2021","09:55 AM","NSE_CASH","BSE","Buy","2","1967.6","3935.2","1000000002765769"
"08/12/2021","09:55 AM","NSE_CASH","BSE","Buy","2","1967.6","3935.2","1000000002765769"
"08/12/2021","10:49 AM","NSE_CASH","BSE","Buy","1","2042.85","2042.85","1000000005867369"
"08/12/2021","10:49 AM","NSE_CASH","BSE","Buy","1","2042.85","2042.85","1000000005867369"
"08/12/2021","10:50 AM","NSE_CASH","BSE","Sell","45","2050.15","92256.75","1000000005933392"
"08/12/2021","10:26 AM","NSE_CASH","BSE","Buy","2","1982.55","3965.1","1000000004788612"
"08/12/2021","10:30 AM","NSE_CASH","BSE","Buy","45","1993","89685","1000000004981936"
"08/12/2021","09:19 AM","NSE_CASH","BSE","Buy","6","1968.45","11810.7","1000000000160919"
"08/12/2021","09:19 AM","NSE_CASH","BSE","Buy","6","1968.45","11810.7","1000000000160919"
