,OrderId,Date,MinTime,MaxTime,Symbol,Segment,AvgExecPx,ExecQty,TradeType,Sign,runningDebit,runningQty,runningCredit,realizedPnL,maxDDBreached,isRevenge
342,1000000001933234,18/05/2022,2022-05-18 09:35:00,2022-05-18 09:35:00,ANGELONE,NSE_CASH,1484.45,80,Sell,-1,,-130.0,311830.2,,,
343,1000000001248636,18/05/2022,2022-05-18 09:59:00,2022-05-18 09:59:00,ANGELONE,NSE_CASH,1503.981923076923,130,Buy,1,315114.8,0.0,,-2487.4499999999825,True,
344,1000000005558645,18/05/2022,2022-05-18 10:21:00,2022-05-18 10:21:00,ANGELONE,NSE_CASH,1507.9333333333334,120,Buy,1,496066.8,120.0,,,,
345,1000000005395307,18/05/2022,2022-05-18 10:22:00,2022-05-18 10:22:00,ANGELONE,NSE_CASH,1512.6583333333333,30,Buy,1,541446.55,150.0,,,,
346,1000000005651698,18/05/2022,2022-05-18 10:23:00,2022-05-18 10:23:00,ANGELONE,NSE_CASH,1513.7166666666667,30,Buy,1,586858.05,180.0,,,,
347,1000000008595962,18/05/2022,2022-05-18 11:21:00,2022-05-18 11:21:00,ANGELONE,NSE_CASH,1526.05,20,Sell,-1,,160.0,342351.2,,,
348,1000000009363105,18/05/2022,2022-05-18 11:39:00,2022-05-18 11:39:00,ANGELONE,NSE_CASH,1528.066,50,Sell,-1,,110.0,418754.5,,,
349,1000000009413794,18/05/2022,2022-05-18 11:40:00,2022-05-18 11:40:00,ANGELONE,NSE_CASH,1528.0422727272726,110,Sell,-1,,0.0,586839.15,2468.5499999999593,,
350,1000000009942850,18/05/2022,2022-05-18 11:53:00,2022-05-18 11:53:00,ANGELONE,NSE_CASH,1536.6454999999999,100,Buy,1,740522.6000000001,100.0,,,,
351,1000000009964458,18/05/2022,2022-05-18 11:55:00,2022-05-18 11:55:00,ANGELONE,NSE_CASH,1532.0004999999999,100,Sell,-1,,0.0,740039.2,-2951.950000000099,True,
352,1000000010520275,18/05/2022,2022-05-18 12:08:00,2022-05-18 12:08:00,ANGELONE,NSE_CASH,1532.5309999999997,50,Buy,1,817149.1500000001,50.0,,,,
353,1000000010643533,18/05/2022,2022-05-18 12:15:00,2022-05-18 12:15:00,ANGELONE,NSE_CASH,1526.0,50,Sell,-1,,0.0,816339.2,2141.9999999999127,,
354,1000000010880480,18/05/2022,2022-05-18 12:16:00,2022-05-18 12:16:00,ANGELONE,NSE_CASH,1524.4,130,Sell,-1,,-130.0,1014511.2,,,
355,1000000011017079,18/05/2022,2022-05-18 12:18:00,2022-05-18 12:18:00,ANGELONE,NSE_CASH,1523.035,60,Sell,-1,,-190.0,1105893.3,,,
356,1000000011066350,18/05/2022,2022-05-18 12:20:00,2022-05-18 12:20:00,ANGELONE,NSE_CASH,1515.5594444444446,90,Buy,1,953549.5000000001,-100.0,,,,
357,1000000011028285,18/05/2022,2022-05-18 12:20:00,2022-05-18 12:20:00,ANGELONE,NSE_CASH,1513.6,100,Buy,1,1104909.5,0.0,,-1158.1999999998661,,
358,1000000011280979,18/05/2022,2022-05-18 12:23:00,2022-05-18 12:23:00,ANGELONE,NSE_CASH,1517.05,40,Sell,-1,,-40.0,1166575.3,,,
359,1000000011475197,18/05/2022,2022-05-18 12:25:00,2022-05-18 12:25:00,ANGELONE,NSE_CASH,1510.05,100,Sell,-1,,-140.0,1317580.3,,,
360,1000000011574848,18/05/2022,2022-05-18 12:26:00,2022-05-18 12:26:00,ANGELONE,NSE_CASH,1506.47,40,Buy,1,1165168.3,-100.0,,,,
361,1000000011598473,18/05/2022,2022-05-18 12:26:00,2022-05-18 12:26:00,ANGELONE,NSE_CASH,1505.55,50,Buy,1,1240445.8,-50.0,,,,
362,1000000011688369,18/05/2022,2022-05-18 12:27:00,2022-05-18 12:27:00,ANGELONE,NSE_CASH,1510.049,100,Sell,-1,,-150.0,1468585.2,,,
363,1000000011996962,18/05/2022,2022-05-18 12:36:00,2022-05-18 12:36:00,ANGELONE,NSE_CASH,1517.0359999999998,50,Buy,1,1316297.6,-100.0,,,,
364,1000000013436817,18/05/2022,2022-05-18 12:55:00,2022-05-18 12:55:00,ANGELONE,NSE_CASH,1519.911,50,Buy,1,1392293.1500000001,-50.0,,,,
365,1000000013533698,18/05/2022,2022-05-18 12:55:00,2022-05-18 12:55:00,ANGELONE,NSE_CASH,1520.0,50,Buy,1,1468293.1500000001,0.0,,1450.2499999996799,,
366,1000000014181686,18/05/2022,2022-05-18 13:09:00,2022-05-18 13:09:00,ANGELONE,NSE_CASH,1511.0,80,Sell,-1,,-80.0,1589465.2,,,
367,1000000014161065,18/05/2022,2022-05-18 13:09:00,2022-05-18 13:09:00,ANGELONE,NSE_CASH,1510.0,100,Sell,-1,,-180.0,1740465.2,,,
368,1000000014330739,18/05/2022,2022-05-18 13:13:00,2022-05-18 13:13:00,ANGELONE,NSE_CASH,1505.3,40,Buy,1,1528505.1500000001,-140.0,,,,
369,1000000014512945,18/05/2022,2022-05-18 13:24:00,2022-05-18 13:24:00,ANGELONE,NSE_CASH,1505.021,50,Buy,1,1603756.2000000002,-90.0,,,,
370,1000000014280508,18/05/2022,2022-05-18 13:24:00,2022-05-18 13:24:00,ANGELONE,NSE_CASH,1503.8,40,Buy,1,1663908.2000000002,-50.0,,,,
371,1000000014198349,18/05/2022,2022-05-18 13:28:00,2022-05-18 13:28:00,ANGELONE,NSE_CASH,1510.0420000000001,50,Buy,1,1739410.3000000003,0.0,,-395.3500000000058,,
372,1000000000381524,19/05/2022,2022-05-19 09:18:00,2022-05-19 09:18:00,ANGELONE,NSE_CASH,1446.5,50,Sell,-1,,-50.0,72325.0,,,
373,1000000000906398,19/05/2022,2022-05-19 09:20:00,2022-05-19 09:20:00,ANGELONE,NSE_CASH,1430.58,50,Sell,-1,,-100.0,143854.0,,,
374,1000000003793999,19/05/2022,2022-05-19 09:54:00,2022-05-19 09:54:00,ANGELONE,NSE_CASH,1437.254,50,Buy,1,71862.7,-50.0,,,,
375,1000000003852708,19/05/2022,2022-05-19 09:55:00,2022-05-19 09:55:00,ANGELONE,NSE_CASH,1438.0,50,Buy,1,143762.7,0.0,,91.29999999998836,,
376,1000000004887399,19/05/2022,2022-05-19 10:13:00,2022-05-19 10:13:00,ANGELONE,NSE_CASH,1440.1,50,Sell,-1,,-50.0,215859.0,,,
377,1000000005244893,19/05/2022,2022-05-19 10:20:00,2022-05-19 10:20:00,ANGELONE,NSE_CASH,1446.0410000000002,50,Buy,1,216064.75,0.0,,-297.04999999998836,,
378,1000000007441898,19/05/2022,2022-05-19 11:07:00,2022-05-19 11:07:00,ANGELONE,NSE_CASH,1441.174,50,Sell,-1,,-50.0,287917.7,,,
379,1000000007529422,19/05/2022,2022-05-19 11:08:00,2022-05-19 11:09:00,ANGELONE,NSE_CASH,1444.0,30,Sell,-1,,-80.0,331237.7,,,
380,1000000007636306,19/05/2022,2022-05-19 11:27:00,2022-05-19 11:27:00,ANGELONE,NSE_CASH,1446.25,50,Sell,-1,,-130.0,403550.2,,,
381,1000000008510701,19/05/2022,2022-05-19 11:29:00,2022-05-19 11:29:00,ANGELONE,NSE_CASH,1448.0,130,Buy,1,404304.75,0.0,,-457.5,,
382,1000000001844034,20/05/2022,2022-05-20 09:29:00,2022-05-20 09:29:00,ANGELONE,NSE_CASH,1488.658,50,Sell,-1,,-50.0,74432.9,,,
383,1000000001874335,20/05/2022,2022-05-20 09:36:00,2022-05-20 09:36:00,ANGELONE,NSE_CASH,1482.6790000000003,50,Buy,1,74133.95000000001,0.0,,298.94999999998254,,
384,1000000002640762,20/05/2022,2022-05-20 09:43:00,2022-05-20 09:43:00,ANGELONE,NSE_CASH,1478.05,30,Sell,-1,,-30.0,118774.4,,,
385,1000000002369599,20/05/2022,2022-05-20 09:44:00,2022-05-20 09:44:00,ANGELONE,NSE_CASH,1475.4129999999998,100,Sell,-1,,-130.0,266315.69999999995,,,
386,1000000002869389,20/05/2022,2022-05-20 09:45:00,2022-05-20 09:45:00,ANGELONE,NSE_CASH,1480.55,30,Sell,-1,,-160.0,310732.19999999995,,,
387,1000000002995831,20/05/2022,2022-05-20 09:46:00,2022-05-20 09:46:00,ANGELONE,NSE_CASH,1481.8474999999999,20,Sell,-1,,-180.0,340369.14999999997,,,
388,1000000003791702,20/05/2022,2022-05-20 10:15:00,2022-05-20 10:15:00,ANGELONE,NSE_CASH,1481.773,50,Buy,1,148222.6,-130.0,,,,
389,1000000003936508,20/05/2022,2022-05-20 10:15:00,2022-05-20 10:15:00,ANGELONE,NSE_CASH,1483.5305555555553,54,Buy,1,228333.25,-76.0,,,,
390,1000000004569619,20/05/2022,2022-05-20 10:16:00,2022-05-20 10:16:00,ANGELONE,NSE_CASH,1485.3,76,Buy,1,341216.05,0.0,,-1145.8500000000058,,
391,1000000004797065,20/05/2022,2022-05-20 10:28:00,2022-05-20 10:28:00,ANGELONE,NSE_CASH,1487.1469230769228,130,Buy,1,534545.1499999999,130.0,,,,
392,1000000005413134,20/05/2022,2022-05-20 10:37:00,2022-05-20 10:37:00,ANGELONE,NSE_CASH,1479.343846153846,130,Sell,-1,,0.0,532683.85,-715.4499999999243,,
393,1000000005756784,20/05/2022,2022-05-20 10:45:00,2022-05-20 10:45:00,ANGELONE,NSE_CASH,1476.1675,100,Sell,-1,,-100.0,680300.6,,,
394,1000000005861745,20/05/2022,2022-05-20 10:47:00,2022-05-20 10:47:00,ANGELONE,NSE_CASH,1476.31625,80,Sell,-1,,-180.0,798405.9,,,
395,1000000007910267,20/05/2022,2022-05-20 11:42:00,2022-05-20 11:42:00,ANGELONE,NSE_CASH,1467.859,50,Buy,1,607938.0999999999,-130.0,,,,
396,1000000007953437,20/05/2022,2022-05-20 11:49:00,2022-05-20 11:49:00,ANGELONE,NSE_CASH,1466.1500000000003,30,Buy,1,651922.5999999999,-100.0,,,,
397,1000000008020581,20/05/2022,2022-05-20 11:52:00,2022-05-20 11:52:00,ANGELONE,NSE_CASH,1460.1799999999998,80,Sell,-1,,-180.0,915220.3,,,
398,1000000006168435,20/05/2022,2022-05-20 11:56:00,2022-05-20 11:56:00,ANGELONE,NSE_CASH,1450.7,50,Buy,1,724457.5999999999,-130.0,,,,
399,1000000008407472,20/05/2022,2022-05-20 11:57:00,2022-05-20 11:57:00,ANGELONE,NSE_CASH,1452.3,50,Buy,1,797072.5999999999,-80.0,,,,
400,1000000008587194,20/05/2022,2022-05-20 11:59:00,2022-05-20 11:59:00,ANGELONE,NSE_CASH,1458.453125,80,Buy,1,913748.8499999999,0.0,,2186.9000000001106,,
401,1000000008673150,20/05/2022,2022-05-20 12:00:00,2022-05-20 12:00:00,ANGELONE,NSE_CASH,1460.1770000000001,50,Sell,-1,,-50.0,988229.15,,,
402,1000000008705528,20/05/2022,2022-05-20 12:02:00,2022-05-20 12:02:00,ANGELONE,NSE_CASH,1464.35,50,Sell,-1,,-100.0,1061446.65,,,
403,1000000008947698,20/05/2022,2022-05-20 12:06:00,2022-05-20 12:06:00,ANGELONE,NSE_CASH,1464.761875,80,Sell,-1,,-180.0,1178627.5999999999,,,
404,1000000008994102,20/05/2022,2022-05-20 12:08:00,2022-05-20 12:08:00,ANGELONE,NSE_CASH,1459.0,80,Buy,1,1030468.8499999999,-100.0,,,,
405,1000000008683398,20/05/2022,2022-05-20 12:08:00,2022-05-20 12:08:00,ANGELONE,NSE_CASH,1460.1,50,Buy,1,1103473.8499999999,-50.0,,,,
406,1000000008801545,20/05/2022,2022-05-20 12:08:00,2022-05-20 12:08:00,ANGELONE,NSE_CASH,1461.35,50,Buy,1,1176541.3499999999,0.0,,-100.6500000001106,,
407,1000000009165275,20/05/2022,2022-05-20 12:10:00,2022-05-20 12:10:00,ANGELONE,NSE_CASH,1458.104,100,Sell,-1,,-100.0,1324437.9999999998,,,
408,1000000009400463,20/05/2022,2022-05-20 12:15:00,2022-05-20 12:15:00,ANGELONE,NSE_CASH,1456.797,50,Buy,1,1249381.2,-50.0,,,,
409,1000000009348340,20/05/2022,2022-05-20 12:15:00,2022-05-20 12:15:00,ANGELONE,NSE_CASH,1455.55,50,Buy,1,1322158.7,0.0,,2379.9499999999243,,
410,1000000000861144,23/05/2022,2022-05-23 09:22:00,2022-05-23 09:22:00,ANGELONE,NSE_CASH,1433.2,100,Sell,-1,,-100.0,143320.0,,,
411,1000000001607841,23/05/2022,2022-05-23 09:25:00,2022-05-23 09:25:00,ANGELONE,NSE_CASH,1434.344,50,Sell,-1,,-150.0,215037.2,,,
412,1000000001372581,23/05/2022,2022-05-23 09:51:00,2022-05-23 09:51:00,ANGELONE,NSE_CASH,1442.922,150,Buy,1,216438.30000000002,0.0,,-1401.1000000000058,True,
413,1000000004684346,23/05/2022,2022-05-23 10:03:00,2022-05-23 10:03:00,ANGELONE,NSE_CASH,1439.5,50,Buy,1,288413.30000000005,50.0,,,,
414,1000000004885678,23/05/2022,2022-05-23 10:06:00,2022-05-23 10:06:00,ANGELONE,NSE_CASH,1436.0,50,Sell,-1,,0.0,286837.2,-175.0000000000291,,
415,1000000004958158,23/05/2022,2022-05-23 10:07:00,2022-05-23 10:07:00,ANGELONE,NSE_CASH,1438.0,100,Sell,-1,,-100.0,430637.2,,,
416,1000000004908594,23/05/2022,2022-05-23 10:11:00,2022-05-23 10:11:00,ANGELONE,NSE_CASH,1432.8040000000003,50,Sell,-1,,-150.0,502277.4,,,
417,1000000005807825,23/05/2022,2022-05-23 10:23:00,2022-05-23 10:24:00,ANGELONE,NSE_CASH,1434.8,40,Sell,-1,,-190.0,559669.4,,,
418,1000000006482244,23/05/2022,2022-05-23 11:02:00,2022-05-23 11:02:00,ANGELONE,NSE_CASH,1427.35,50,Buy,1,359780.80000000005,-140.0,,,,
419,1000000007672822,23/05/2022,2022-05-23 11:20:00,2022-05-23 11:20:00,ANGELONE,NSE_CASH,1421.4,40,Buy,1,416636.80000000005,-100.0,,,,
420,1000000007326287,23/05/2022,2022-05-23 11:42:00,2022-05-23 11:42:00,ANGELONE,NSE_CASH,1427.0620000000001,100,Buy,1,559343.0,0.0,,501.4000000000524,,
421,1000000009350121,23/05/2022,2022-05-23 11:56:00,2022-05-23 11:56:00,ANGELONE,NSE_CASH,1420.0,100,Sell,-1,,-100.0,701669.4,,,
422,1000000009975069,23/05/2022,2022-05-23 11:58:00,2022-05-23 11:58:00,ANGELONE,NSE_CASH,1422.5,70,Sell,-1,,-170.0,801244.4,,,
423,1000000010189915,23/05/2022,2022-05-23 12:04:00,2022-05-23 12:04:00,ANGELONE,NSE_CASH,1424.3764705882354,170,Buy,1,801487.0,0.0,,-744.0000000000291,,
424,1000000010323622,23/05/2022,2022-05-23 12:11:00,2022-05-23 12:11:00,ANGELONE,NSE_CASH,1418.0,100,Sell,-1,,-200.0,1084927.4,,,
425,1000000010197466,23/05/2022,2022-05-23 12:11:00,2022-05-23 12:11:00,ANGELONE,NSE_CASH,1418.83,100,Sell,-1,,-100.0,943127.4,,,
426,1000000012865291,23/05/2022,2022-05-23 13:15:00,2022-05-23 13:15:00,ANGELONE,NSE_CASH,1422.96375,200,Buy,1,1086079.75,0.0,,-408.35000000006403,,
427,1000000013150335,23/05/2022,2022-05-23 13:24:00,2022-05-23 13:24:00,ANGELONE,NSE_CASH,1421.8,100,Buy,1,1228259.75,100.0,,,,
428,1000000013189449,23/05/2022,2022-05-23 13:29:00,2022-05-23 13:29:00,ANGELONE,NSE_CASH,1422.611,100,Sell,-1,,0.0,1227188.5,-662.899999999936,,
429,1000000013423842,23/05/2022,2022-05-23 13:30:00,2022-05-23 13:30:00,ANGELONE,NSE_CASH,1426.86925,200,Buy,1,1513633.6,200.0,,,,
430,1000000013685188,23/05/2022,2022-05-23 13:44:00,2022-05-23 13:44:00,ANGELONE,NSE_CASH,1417.7955000000002,200,Sell,-1,,0.0,1510747.6,-2223.100000000064,True,
431,1000000014034852,23/05/2022,2022-05-23 13:45:00,2022-05-23 13:45:00,ANGELONE,NSE_CASH,1417.05,10,Sell,-1,,-10.0,1524918.1,,,True
432,1000000014009452,23/05/2022,2022-05-23 13:45:00,2022-05-23 13:45:00,ANGELONE,NSE_CASH,1417.0,180,Sell,-1,,-190.0,1779978.1,,,
433,1000000015048353,23/05/2022,2022-05-23 14:08:00,2022-05-23 14:08:00,ANGELONE,NSE_CASH,1417.9977777777779,45,Buy,1,1577443.5,-145.0,,,,
434,1000000015347391,23/05/2022,2022-05-23 14:09:00,2022-05-23 14:09:00,ANGELONE,NSE_CASH,1418.02,45,Sell,-1,,-190.0,1843789.0,,,
435,1000000017912955,23/05/2022,2022-05-23 15:00:00,2022-05-23 15:00:00,ANGELONE,NSE_CASH,1419.0,190,Buy,1,1847053.5,0.0,,-1041.399999999936,,
436,1000000015497937,23/05/2022,2022-05-23 15:00:00,2022-05-23 15:00:00,ANGELONE,NSE_CASH,1419.7225,100,Buy,1,1989025.75,100.0,,,,
437,1000000017890994,23/05/2022,2022-05-23 15:00:00,2022-05-23 15:00:00,ANGELONE,NSE_CASH,1421.25,90,Buy,1,2116938.25,190.0,,,,
438,1000000017978091,23/05/2022,2022-05-23 15:01:00,2022-05-23 15:01:00,ANGELONE,NSE_CASH,1415.6844736842108,190,Sell,-1,,0.0,2112769.05,-3127.8000000002503,True,
439,1000000001365155,24/05/2022,2022-05-24 09:25:00,2022-05-24 09:25:00,ANGELONE,NSE_CASH,1425.479,50,Sell,-1,,-50.0,71273.95,,,
440,1000000001322217,24/05/2022,2022-05-24 09:25:00,2022-05-24 09:25:00,ANGELONE,NSE_CASH,1429.279,50,Buy,1,71463.95,0.0,,-190.0,,
441,1000000001536619,24/05/2022,2022-05-24 09:27:00,2022-05-24 09:33:00,ANGELONE,NSE_CASH,1416.2772727272727,55,Sell,-1,,-55.0,149169.2,,,
442,1000000001683156,24/05/2022,2022-05-24 09:28:00,2022-05-24 09:28:00,ANGELONE,NSE_CASH,1423.55,5,Buy,1,78581.7,-50.0,,,,
443,1000000002087592,24/05/2022,2022-05-24 09:32:00,2022-05-24 09:32:00,ANGELONE,NSE_CASH,1410.62,50,Buy,1,149112.7,0.0,,246.5,,
444,1000000002181292,24/05/2022,2022-05-24 09:33:00,2022-05-24 09:33:00,ANGELONE,NSE_CASH,1418.45,50,Sell,-1,,-50.0,220091.7,,,
445,1000000002352873,24/05/2022,2022-05-24 09:36:00,2022-05-24 09:36:00,ANGELONE,NSE_CASH,1413.986,50,Buy,1,219812.0,0.0,,33.20000000001164,,
446,1000000002479796,24/05/2022,2022-05-24 09:38:00,2022-05-24 09:38:00,ANGELONE,NSE_CASH,1413.282,50,Sell,-1,,-50.0,290755.8,,,
447,1000000002675583,24/05/2022,2022-05-24 09:41:00,2022-05-24 09:41:00,ANGELONE,NSE_CASH,1409.65,30,Sell,-1,,-80.0,333045.3,,,
448,1000000003269514,24/05/2022,2022-05-24 09:47:00,2022-05-24 09:47:00,ANGELONE,NSE_CASH,1411.98125,40,Buy,1,276291.25,-40.0,,,,
449,1000000003294952,24/05/2022,2022-05-24 09:48:00,2022-05-24 09:48:00,ANGELONE,NSE_CASH,1414.5,40,Sell,-1,,-80.0,389625.3,,,
450,1000000003408941,24/05/2022,2022-05-24 09:49:00,2022-05-24 09:49:00,ANGELONE,NSE_CASH,1417.2,20,Sell,-1,,-100.0,417969.3,,,
451,1000000003536734,24/05/2022,2022-05-24 09:55:00,2022-05-24 09:55:00,ANGELONE,NSE_CASH,1422.994,100,Buy,1,418590.65,0.0,,-654.5500000000466,,
452,1000000003878858,24/05/2022,2022-05-24 09:57:00,2022-05-24 09:57:00,ANGELONE,NSE_CASH,1420.1,80,Sell,-1,,-80.0,531577.3,,,
453,1000000003973928,24/05/2022,2022-05-24 09:57:00,2022-05-24 09:57:00,ANGELONE,NSE_CASH,1423.576875,80,Buy,1,532476.8,0.0,,-244.94999999995343,,
454,1000000004020287,24/05/2022,2022-05-24 09:58:00,2022-05-24 09:58:00,ANGELONE,NSE_CASH,1420.0,80,Buy,1,646076.8,80.0,,,,
455,1000000004116289,24/05/2022,2022-05-24 09:59:00,2022-05-24 09:59:00,ANGELONE,NSE_CASH,1418.85,80,Sell,-1,,0.0,645085.3,-746.5500000000466,,
456,1000000004161934,24/05/2022,2022-05-24 10:00:00,2022-05-24 10:00:00,ANGELONE,NSE_CASH,1417.7,80,Sell,-1,,-80.0,758501.3,,,
457,1000000004232866,24/05/2022,2022-05-24 10:02:00,2022-05-24 10:02:00,ANGELONE,NSE_CASH,1416.4,20,Sell,-1,,-100.0,786829.3,,,
458,1000000006304360,24/05/2022,2022-05-24 10:36:00,2022-05-24 10:36:00,ANGELONE,NSE_CASH,1434.0,100,Buy,1,789476.8,0.0,,-1900.9499999999534,True,
459,1000000006331884,24/05/2022,2022-05-24 10:37:00,2022-05-24 10:37:00,ANGELONE,NSE_CASH,1432.2084999999997,100,Buy,1,932697.65,100.0,,,,True
460,1000000006379714,24/05/2022,2022-05-24 10:38:00,2022-05-24 10:38:00,ANGELONE,NSE_CASH,1433.3235714285713,70,Buy,1,1033030.3,170.0,,,,
461,1000000006466476,24/05/2022,2022-05-24 10:48:00,2022-05-24 10:48:00,ANGELONE,NSE_CASH,1445.0,70,Sell,-1,,100.0,887979.3,,,
462,1000000006953224,24/05/2022,2022-05-24 10:49:00,2022-05-24 10:49:00,ANGELONE,NSE_CASH,1450.0,70,Buy,1,1134530.3,170.0,,,,
463,1000000006958860,24/05/2022,2022-05-24 10:52:00,2022-05-24 10:52:00,ANGELONE,NSE_CASH,1447.6607142857142,70,Sell,-1,,100.0,989315.55,,,
464,1000000007095743,24/05/2022,2022-05-24 10:52:00,2022-05-24 10:52:00,ANGELONE,NSE_CASH,1450.85,70,Buy,1,1236089.8,170.0,,,,
465,1000000007106068,24/05/2022,2022-05-24 10:58:00,2022-05-24 10:58:00,ANGELONE,NSE_CASH,1450.1235714285715,70,Sell,-1,,100.0,1090824.2,,,
466,1000000007355514,24/05/2022,2022-05-24 10:58:00,2022-05-24 10:58:00,ANGELONE,NSE_CASH,1448.2885,100,Sell,-1,,0.0,1235653.05,1464.1999999999534,,
467,1000000007397858,24/05/2022,2022-05-24 10:59:00,2022-05-24 10:59:00,ANGELONE,NSE_CASH,1444.0,50,Buy,1,1308289.8,50.0,,,,
468,1000000007402412,24/05/2022,2022-05-24 11:00:00,2022-05-24 11:05:00,ANGELONE,NSE_CASH,1444.774358974359,117,Buy,1,1477328.4000000001,167.0,,,,
469,1000000007877279,24/05/2022,2022-05-24 11:09:00,2022-05-24 11:09:00,ANGELONE,NSE_CASH,1447.012275449102,167,Sell,-1,,0.0,1477304.1,-1488.5,True,
470,1000000007896614,24/05/2022,2022-05-24 11:10:00,2022-05-24 11:10:00,ANGELONE,NSE_CASH,1446.19875,160,Sell,-1,,-160.0,1708695.9000000001,,,True
471,1000000007907694,24/05/2022,2022-05-24 11:15:00,2022-05-24 11:15:00,ANGELONE,NSE_CASH,1437.5500000000002,44,Buy,1,1540580.6,-116.0,,,,
472,1000000008049166,24/05/2022,2022-05-24 11:17:00,2022-05-24 11:17:00,ANGELONE,NSE_CASH,1437.2,16,Buy,1,1563575.8,-100.0,,,,
473,1000000008317191,24/05/2022,2022-05-24 11:19:00,2022-05-24 11:19:00,ANGELONE,NSE_CASH,1444.9985000000001,100,Buy,1,1708075.6500000001,0.0,,2108.75,,
474,1000000008364766,24/05/2022,2022-05-24 11:25:00,2022-05-24 11:25:00,ANGELONE,NSE_CASH,1448.55,160,Sell,-1,,-160.0,1940463.9000000001,,,
475,1000000009444129,24/05/2022,2022-05-24 11:45:00,2022-05-24 11:45:00,ANGELONE,NSE_CASH,1448.5,160,Buy,1,1939835.6500000001,0.0,,-1480.5,True,
476,1000000009459204,24/05/2022,2022-05-24 11:46:00,2022-05-24 11:46:00,ANGELONE,NSE_CASH,1451.0834375,160,Buy,1,2172009.0,160.0,,,,True
477,1000000009695058,24/05/2022,2022-05-24 11:51:00,2022-05-24 11:51:00,ANGELONE,NSE_CASH,1446.1903125000001,160,Sell,-1,,0.0,2171854.35,1325.8500000000931,,
478,1000000000853732,25/05/2022,2022-05-25 09:21:00,2022-05-25 09:21:00,ANGELONE,NSE_CASH,1426.05,100,Sell,-1,,-100.0,142605.0,,,
479,1000000001030960,25/05/2022,2022-05-25 09:22:00,2022-05-25 09:22:00,ANGELONE,NSE_CASH,1421.5999999999997,3,Buy,1,4264.799999999999,-97.0,,,,
480,1000000001096338,25/05/2022,2022-05-25 09:22:00,2022-05-25 09:22:00,ANGELONE,NSE_CASH,1423.0666666666666,30,Buy,1,46956.8,-67.0,,,,
481,1000000001130214,25/05/2022,2022-05-25 09:22:00,2022-05-25 09:22:00,ANGELONE,NSE_CASH,1422.5,67,Buy,1,142264.3,0.0,,340.70000000001164,,
482,1000000001215177,25/05/2022,2022-05-25 09:27:00,2022-05-25 09:27:00,ANGELONE,NSE_CASH,1421.1640000000002,100,Sell,-1,,-100.0,284721.4,,,
483,1000000001836923,25/05/2022,2022-05-25 09:34:00,2022-05-25 09:34:00,ANGELONE,NSE_CASH,1423.1890000000003,100,Buy,1,284583.2,0.0,,-202.5,,
484,1000000002558237,25/05/2022,2022-05-25 09:37:00,2022-05-25 09:37:00,ANGELONE,NSE_CASH,1418.5240000000003,100,Sell,-1,,-100.0,426573.80000000005,,,
485,1000000002584364,25/05/2022,2022-05-25 09:37:00,2022-05-25 09:37:00,ANGELONE,NSE_CASH,1419.697857142857,70,Sell,-1,,-170.0,525952.65,,,
486,1000000002797144,25/05/2022,2022-05-25 09:40:00,2022-05-25 09:40:00,ANGELONE,NSE_CASH,1425.0602941176471,170,Buy,1,526843.45,0.0,,-688.2999999999302,,
487,1000000003587237,25/05/2022,2022-05-25 09:50:00,2022-05-25 09:50:00,ANGELONE,NSE_CASH,1421.009117647059,170,Sell,-1,,-170.0,767524.2000000001,,,
488,1000000003844460,25/05/2022,2022-05-25 09:55:00,2022-05-25 09:55:00,ANGELONE,NSE_CASH,1417.65,30,Buy,1,569372.95,-140.0,,,,
489,1000000003946347,25/05/2022,2022-05-25 09:59:00,2022-05-25 09:59:00,ANGELONE,NSE_CASH,1416.1,30,Buy,1,611855.95,-110.0,,,,
490,1000000004363122,25/05/2022,2022-05-25 10:00:00,2022-05-25 10:00:00,ANGELONE,NSE_CASH,1418.0,110,Buy,1,767835.95,0.0,,376.55000000004657,,
491,1000000004470764,25/05/2022,2022-05-25 10:02:00,2022-05-25 10:02:00,ANGELONE,NSE_CASH,1411.7576470588235,170,Sell,-1,,-170.0,1007523.0,,,
492,1000000004579833,25/05/2022,2022-05-25 10:04:00,2022-05-25 10:04:00,ANGELONE,NSE_CASH,1410.25,70,Buy,1,866553.45,-100.0,,,,
493,1000000004950253,25/05/2022,2022-05-25 10:10:00,2022-05-25 10:10:00,ANGELONE,NSE_CASH,1411.25,70,Sell,-1,,-170.0,1106310.5,,,
494,1000000005812310,25/05/2022,2022-05-25 10:24:00,2022-05-25 10:24:00,ANGELONE,NSE_CASH,1409.7,50,Buy,1,937038.45,-120.0,,,,
495,1000000005913284,25/05/2022,2022-05-25 10:37:00,2022-05-25 10:37:00,ANGELONE,NSE_CASH,1412.045,40,Buy,1,993520.25,-80.0,,,,
496,1000000004541568,25/05/2022,2022-05-25 10:37:00,2022-05-25 10:37:00,ANGELONE,NSE_CASH,1412.0,80,Buy,1,1106480.25,0.0,,-546.3000000000466,,
497,1000000006835734,25/05/2022,2022-05-25 10:44:00,2022-05-25 10:44:00,ANGELONE,NSE_CASH,1406.45,70,Sell,-1,,-70.0,1204762.0,,,
498,1000000006825507,25/05/2022,2022-05-25 10:44:00,2022-05-25 10:44:00,ANGELONE,NSE_CASH,1405.3435,100,Sell,-1,,-170.0,1345296.35,,,
